timestamp,symbol,price
2024-08-12 17:38:39,SAGAUSDT,1.6923
2024-08-12 17:38:40,SAGAUSDT,1.6923
2024-08-12 17:38:41,SAGAUSDT,1.6923
2024-08-12 17:38:42,SAGAUSDT,1.6927
2024-08-12 17:38:43,SAGAUSDT,1.6924
2024-08-12 17:38:44,SAGAUSDT,1.6924
2024-08-12 17:38:45,SAGAUSDT,1.6924
2024-08-12 17:38:46,SAGAUSDT,1.6924
2024-08-12 17:38:47,SAGAUSDT,1.6923
2024-08-12 17:38:48,SAGAUSDT,1.6923
2024-08-12 17:38:49,SAGAUSDT,1.6924
2024-08-12 17:38:50,SAGAUSDT,1.6920
2024-08-12 17:38:51,SAGAUSDT,1.6917
2024-08-12 17:38:52,SAGAUSDT,1.6917
2024-08-12 17:38:53,SAGAUSDT,1.6917
2024-08-12 17:38:54,SAGAUSDT,1.6917
2024-08-12 17:38:55,SAGAUSDT,1.6920
2024-08-12 17:38:56,SAGAUSDT,1.6920
2024-08-12 17:38:57,SAGAUSDT,1.6920
2024-08-12 17:38:58,SAGAUSDT,1.6920
2024-08-12 17:38:59,SAGAUSDT,1.6915
2024-08-12 17:39:00,SAGAUSDT,1.6915
2024-08-12 17:39:01,SAGAUSDT,1.6916
2024-08-12 17:39:02,SAGAUSDT,1.6916
2024-08-12 17:39:03,SAGAUSDT,1.6916
2024-08-12 17:39:04,SAGAUSDT,1.6917
2024-08-12 17:39:05,SAGAUSDT,1.6908
2024-08-12 17:39:06,SAGAUSDT,1.6910
2024-08-12 17:39:07,SAGAUSDT,1.6910
2024-08-12 17:39:08,SAGAUSDT,1.6908
2024-08-12 17:39:09,SAGAUSDT,1.6908
2024-08-12 17:39:10,SAGAUSDT,1.6908
2024-08-12 17:39:11,SAGAUSDT,1.6908
2024-08-12 17:39:12,SAGAUSDT,1.6914
2024-08-12 17:39:13,SAGAUSDT,1.6908
2024-08-12 17:39:14,SAGAUSDT,1.6908
2024-08-12 17:39:15,SAGAUSDT,1.6915
2024-08-12 17:39:16,SAGAUSDT,1.6910
